Identificador,TipoProducto,FechaFabricacion,Voltaje,Corriente,Desempeno,ConsumoEnergetico,ValorMercado
1741,Accesorio,2022-08-08,7.4729,1.6201,45.7931,13.8131,64.9608
4972,Accesorio,2020-12-18,3.2698,1.1724,32.6086,4.1655,35.5907
159,Smartphone,2021-08-10,14.4728,4.229,68.8136,60.6196,188.3318
3136,Accesorio,2020-11-18,13.2385,2.9147,63.8138,39.779,137.1697
2335,Accesorio,2021-03-17,3.5606,3.1202,40.7484,10.4592,52.3694
1492,Tablet,2022-02-15,8.1664,0.9685,37.3994,7.254,48.9693
1532,Accesorio,2021-04-28,9.3534,2.5495,51.9473,25.178,94.8821
2794,Accesorio,2020-04-06,13.1561,2.7754,61.2729,36.5275,126.0453
306,Accesorio,2021-10-07,14.5531,0.7424,55.231,11.6011,65.7633
2985,Smartphone,2022-08-08,10.6655,0.8381,41.3531,9.5678,48.5401
6481,Accesorio,2020-08-21,12.9904,3.7457,67.2092,50.1792,158.4604
4543,Smartphone,2022-01-10,7.0822,1.7923,44.9278,14.1714,70.1948
6309,Tablet,2021-04-20,11.3437,2.8797,57.9973,32.6335,108.8686
2005,Tablet,2022-01-06,9.7808,4.3379,62.4356,41.4652,136.9979
4331,Accesorio,2021-10-09,4.081,0.9909,29.6151,4.2466,31.6975
4461,Tablet,2020-10-29,6.2718,3.7483,53.7085,22.4247,91.8359
6562,Smartphone,2021-08-20,5.7701,4.4112,58.6226,25.3243,94.3083
7096,Smartphone,2022-04-22,,,49.4567,18.8075,78.1415
6944,Smartphone,2022-06-23,13.7606,2.5528,61.7087,34.3198,121.215
4861,Laptop,2020-08-16,14.7533,2.4221,64.575,33.3438,122.7741
2693,Tablet,2021-07-18,6.0215,2.0555,42.3388,10.0657,53.0634
2907,Tablet,2020-01-08,4.4631,2.7846,45.6686,11.6638,58.6033
5629,Laptop,2020-06-15,8.3713,4.4028,56.9326,36.7746,127.2846
164,Smartphone,2021-07-16,6.8939,1.4016,40.1961,9.8427,51.1283
7478,Tablet,2020-06-19,4.3187,4.591,52.1269,20.5297,78.2361
6992,Laptop,2022-09-26,14.4596,2.8276,58.2674,40.3141,135.3394
3495,Tablet,2021-03-06,8.2221,1.6411,45.1513,13.1341,63.8837
5578,Laptop,2021-05-20,12.0041,2.6953,53.6574,32.487,107.5892
8028,Laptop,2022-05-13,5.1701,4.0874,54.1042,20.9314,79.6693
2411,Laptop,2020-08-31,7.1028,4.0841,56.3229,28.8076,107.813
812,Laptop,2020-04-10,6.5633,4.4218,57.8869,27.5279,104.0434
2184,Tablet,2021-06-02,7.8671,2.9234,50.8206,25.3159,97.31
3426,Accesorio,2022-07-12,9.2943,1.7012,51.0396,16.6291,71.7156
4761,Tablet,2022-11-15,4.4937,4.0466,44.6438,17.0091,68.3845
104,Laptop,2020-07-11,4.5674,2.2942,40.6879,11.6467,56.2213
5099,Laptop,2020-03-15,12.2141,1.514,52.4475,19.1285,81.5066
8290,Accesorio,2020-08-29,3.5015,4.0346,46.0298,13.6294,63.1149
7588,Tablet,2022-12-07,3.0714,3.0776,41.7154,9.0706,49.6916
6858,Smartphone,2021-12-09,14.7834,1.8567,56.3557,26.6542,101.5838
3587,Laptop,2020-08-25,4.7898,1.8932,42.1266,9.4967,50.6555
8712,Smartphone,2022-05-23,7.7571,4.2414,55.0382,33.7948,118.6333
4969,Smartphone,2022-10-26,10.5408,1.5851,49.7135,16.1652,67.2249
3276,Tablet,2020-03-31,11.6002,3.2352,60.6252,37.9923,127.7352
6870,Laptop,2021-08-15,14.9706,2.8201,67.767,43.6987,148.1607
5129,Accesorio,2020-01-13,7.2745,0.7089,35.1519,5.4309,40.7172
8240,Accesorio,2021-10-27,9.8908,2.3503,52.1215,23.3032,91.8486
5161,Tablet,2021-07-27,7.7828,4.5688,59.0982,35.1633,120.1106
639,Accesorio,2022-07-24,5.0974,2.0993,41.3337,10.7221,50.7311
5780,Smartphone,2021-07-11,13.9679,3.1637,65.8251,44.3939,148.9659
7863,Smartphone,2020-05-04,12.5515,3.9187,61.2286,48.9209,151.1519
1046,Tablet,2021-09-19,13.3423,4.5683,71.2103,61.8194,188.8533
2742,Laptop,2022-08-18,4.4142,2.0854,35.7179,9.4183,46.2842
6692,Tablet,2020-12-28,10.1899,4.5757,60.5731,47.3309,149.0688
2314,Tablet,2020-04-24,14.3358,4.5333,71.7094,63.0273,194.1166
8903,Smartphone,2022-07-07,3.5614,3.1602,42.4546,9.9808,52.2654
6226,Laptop,2021-08-31,5.4046,2.1033,39.6543,12.6838,55.8538
7847,Tablet,2021-04-14,9.7822,2.4535,52.7684,24.2738,91.4609
3140,Accesorio,2021-05-20,14.9434,2.875,62.536,44.2412,146.8298
7125,Laptop,2022-03-07,8.1131,3.2148,46.0185,25.1158,98.4461
1766,Accesorio,2021-04-07,,,44.7613,12.5933,66.493
8081,Tablet,2020-10-28,7.7755,2.7781,46.4378,22.2334,86.9554
5946,Tablet,2021-12-19,11.6328,2.7109,58.2763,31.5487,111.6278
6221,Tablet,2020-02-04,14.7485,2.9582,62.6152,43.2804,143.335
3622,Laptop,2022-06-19,4.4978,2.4909,36.1618,13.2639,55.2727
4657,Accesorio,2022-02-22,6.6778,1.9255,44.2498,12.7453,64.636
2093,Accesorio,2021-01-14,10.9076,1.6254,49.7878,18.3634,73.7882
5583,Smartphone,2021-02-13,,,55.7775,33.1896,111.7976
434,Smartphone,2022-11-11,8.0078,4.4569,58.4062,35.3519,124.6852
8351,Tablet,2021-07-18,4.3348,4.3356,45.4537,18.0806,72.0079
6330,Smartphone,2021-03-08,,,47.4982,12.4936,64.6927
1451,Accesorio,2021-09-08,4.5849,3.3786,42.9614,13.9849,59.9739
4056,Tablet,2021-08-27,14.4317,4.0023,68.5104,58.5552,180.7591
5348,Accesorio,2021-07-18,12.6917,2.6943,62.1152,34.3145,120.1018
2639,Smartphone,2020-01-18,4.7105,2.2796,47.6295,10.8082,56.5259
4756,Tablet,2021-02-11,7.6158,3.3077,45.6851,25.3634,94.2531
1327,Accesorio,2020-06-07,6.0688,4.0238,56.2125,23.9595,95.4132
6905,Tablet,2021-12-23,13.4431,4.9681,72.9873,67.2619,203.9337
6966,Accesorio,2020-09-09,14.8106,3.3165,64.2364,49.3188,156.8535
7263,Tablet,2021-09-12,9.9638,3.618,58.8768,37.813,125.8791
3496,Laptop,2020-12-02,14.7782,2.873,68.0046,41.9476,144.3305
8421,Smartphone,2022-06-11,4.453,2.6091,36.6271,12.2741,54.6346
6072,Tablet,2021-06-27,13.6543,2.5906,62.1946,34.4136,125.1197
8422,Accesorio,2022-04-19,12.7831,1.1362,48.5743,15.0993,66.4392
2209,Tablet,2020-04-04,9.05,4.2485,63.2822,37.459,131.5371
4234,Accesorio,2020-02-12,11.2141,2.8557,64.2979,31.3867,115.4434
1541,Accesorio,2021-12-17,4.1254,3.9291,49.1838,14.6486,65.6073
2987,Tablet,2021-05-26,9.1621,2.1416,48.1506,21.6776,83.9802
864,Laptop,2021-09-29,9.2026,2.6106,54.3332,25.6294,97.448
3471,Tablet,2021-12-13,13.1819,2.6071,59.6327,34.1935,123.4809
8752,Tablet,2022-08-23,12.0725,2.9396,58.6822,34.53,121.3086
1044,Smartphone,2022-09-25,11.0743,1.0177,45.8212,10.814,52.8471
2997,Accesorio,2020-02-25,13.8781,4.4533,70.5249,64.0476,194.0167
1949,Smartphone,2022-03-31,11.1762,2.9853,57.8745,34.0312,112.5888
6386,Tablet,2022-08-30,7.8069,1.5958,41.106,12.6332,62.7727
5818,Tablet,2022-09-26,6.9013,3.5964,48.0646,27.0748,95.8272
1953,Smartphone,2020-01-07,5.1932,3.5751,48.3904,18.4454,74.0128
4177,Smartphone,2022-09-15,3.0218,4.0441,46.796,11.9859,62.8923
2221,Tablet,2022-08-29,6.6808,3.9327,49.3403,25.0716,94.049
6752,Tablet,2021-02-17,6.4213,3.7115,51.9454,24.7924,93.1364
7356,Laptop,2020-07-30,14.3373,1.2814,49.5652,17.4362,80.7733
5704,Tablet,2021-02-17,14.6334,0.6193,55.2799,10.2128,64.4679
7317,Smartphone,2020-11-09,7.437,2.7109,45.4786,19.5221,79.3
2625,Smartphone,2020-04-22,8.6062,3.5756,53.5417,29.2174,108.922
6681,Smartphone,2021-05-03,6.8265,3.7676,61.7721,28.7147,106.1311
6861,Accesorio,2020-06-22,4.9501,2.6543,47.8967,14.0438,63.9887
6593,Smartphone,2020-09-28,5.9012,2.6917,44.9145,15.419,66.8588
438,Accesorio,2020-02-23,14.4316,0.672,51.4963,9.6781,62.6638
6348,Tablet,2020-05-24,3.4644,3.0296,36.4382,9.871,51.6579
622,Smartphone,2020-12-07,13.0599,2.0974,57.7538,28.4816,107.2391
3052,Accesorio,2022-02-25,9.1189,1.3417,45.301,14.1591,67.486
6297,Laptop,2021-03-20,9.8935,2.3552,46.8143,24.2775,89.1826
1631,Smartphone,2020-01-18,13.5986,4.8905,73.9477,66.449,203.2386
4334,Laptop,2020-05-28,,,46.9813,16.4165,76.8032
6548,Accesorio,2021-11-26,10.2697,2.0093,43.0377,21.5916,78.9459
8269,Accesorio,2021-07-10,14.0224,1.6137,53.0231,21.8151,87.27
2824,Smartphone,2021-04-14,3.4159,2.7655,42.4872,8.8443,49.7449
7425,Laptop,2022-06-02,13.5058,2.3392,57.6128,33.1697,117.2306
7214,Laptop,2022-06-27,7.658,1.9505,46.7722,14.0055,64.8309
7471,Smartphone,2021-05-07,12.4678,2.5431,50.5681,34.7355,110.7842
5144,Smartphone,2022-01-15,4.2104,0.9666,37.975,4.3338,36.8543
5848,Accesorio,2021-03-11,9.9241,1.5291,48.4985,15.6199,72.8502
7533,Accesorio,2022-08-31,4.0602,0.7725,29.9716,3.3483,31.177
4059,Smartphone,2022-11-20,5.0617,2.9744,44.9309,13.1837,58.9726
8705,Accesorio,2020-10-21,13.8612,2.1994,60.3876,30.7461,111.9226
3703,Smartphone,2020-01-31,9.0732,1.312,46.0249,10.0931,53.5993
6128,Laptop,2021-05-14,5.6654,0.7271,36.1688,4.8925,37.1437
7087,Smartphone,2020-04-28,4.9792,4.2189,50.969,21.3112,81.6172
5412,Accesorio,2022-06-03,7.6054,0.7551,39.7679,7.1737,50.0593
8596,Smartphone,2021-02-03,3.9013,3.8327,43.8292,15.022,66.3732
7148,Laptop,2022-12-05,7.3615,2.1696,43.7388,16.2263,72.0157
2279,Smartphone,2021-06-17,5.1021,1.0028,35.9161,6.1305,39.2446
8391,Tablet,2021-12-03,13.0652,4.645,69.5242,60.0342,185.5064
696,Laptop,2022-08-09,13.3251,0.6211,48.7077,7.9091,53.4368
40,Tablet,2021-09-27,6.1124,3.7779,45.5704,23.0681,87.9487
3344,Accesorio,2020-01-01,13.1357,0.7773,43.9157,11.5468,60.4519
5312,Accesorio,2022-06-29,4.3275,2.6788,40.4324,10.807,54.3775
6780,Laptop,2020-08-28,14.8107,0.7281,51.5466,11.8821,65.9567
1881,Tablet,2020-02-27,3.1814,2.0302,33.8024,5.6521,42.44
7611,Laptop,2020-08-26,13.9476,4.0979,70.4628,58.4202,179.9228
5306,Laptop,2022-03-18,4.916,1.1974,32.6169,7.7358,44.8023
8030,Smartphone,2021-09-16,6.432,2.4174,46.0558,15.6109,70.4939
8160,Tablet,2021-08-17,3.2662,3.5871,45.8261,12.53,59.5338
4136,Smartphone,2022-11-13,13.896,0.7482,51.726,11.8922,63.5902
5655,Smartphone,2020-05-08,8.5272,1.285,33.6119,11.0309,54.6486
2832,Tablet,2022-07-01,5.1549,3.6873,47.2419,20.6945,79.6449
5476,Smartphone,2020-07-21,9.1489,2.4191,48.6991,22.1928,89.4669
5575,Laptop,2021-10-26,11.7077,4.4629,70.4196,52.9058,165.4238
5224,Tablet,2022-01-28,11.5714,2.2461,53.0158,25.7688,92.0394
5883,Tablet,2022-07-25,14.9984,4.3456,66.5019,65.1775,191.81
7415,Accesorio,2020-12-15,3.3384,1.3821,33.2736,5.9069,39.1446
2861,Accesorio,2021-03-25,12.647,3.5364,57.6474,44.515,143.5257
778,Smartphone,2021-09-16,11.5836,4.76,67.862,55.4177,168.0913
2966,Accesorio,2022-04-11,12.9023,3.2816,63.168,43.3371,144.8786
2609,Tablet,2021-05-06,7.3382,1.409,44.3926,11.0817,59.2572
6881,Tablet,2021-08-02,5.586,0.567,38.3577,3.8157,33.1124
8843,Tablet,2021-04-21,14.7687,1.6186,56.7252,24.2155,98.8476
177,Smartphone,2022-01-05,10.7902,2.5042,56.4054,27.8375,101.746
8759,Laptop,2022-04-09,4.0926,3.3897,40.9171,13.4846,59.5771
7399,Tablet,2021-07-11,8.6313,4.5938,61.2447,39.0402,129.8092
3770,Tablet,2022-03-23,12.5642,3.0394,59.8259,35.6352,122.9564
3745,Tablet,2021-07-02,11.0296,1.9139,52.5765,21.256,80.2244
2055,Laptop,2021-01-19,7.3109,4.8883,63.0122,35.8411,129.3739
3553,Smartphone,2022-01-24,13.0594,2.8519,57.6763,37.3178,124.1345
6928,Smartphone,2022-02-18,4.0483,2.5808,36.6883,10.3015,51.2031
8448,Smartphone,2020-12-26,13.0723,4.5606,70.2225,59.1228,183.824
5095,Accesorio,2021-04-21,3.3774,1.9642,29.5969,6.9315,39.1686
2226,Accesorio,2021-01-27,14.19,3.754,68.9021,54.2454,173.3671
6839,Accesorio,2022-05-12,13.0013,1.3251,52.5653,16.5756,74.2093
5012,Smartphone,2021-06-24,,,58.3629,36.1674,118.4214
5880,Accesorio,2020-01-01,,,63.4141,54.0481,160.9123
7283,Laptop,2022-12-01,12.8377,2.0401,57.555,26.4156,98.0096
5799,Laptop,2020-04-09,13.6693,0.8688,54.0667,13.2482,69.7601
4380,Accesorio,2021-04-10,3.6368,2.6225,41.8286,8.8644,47.0696
5884,Laptop,2022-09-26,14.6473,3.8115,65.5084,56.9224,175.2092
7139,Laptop,2021-01-28,7.3418,3.0399,48.313,22.6595,86.9834
1259,Tablet,2021-02-28,4.7363,1.7469,36.86,8.158,43.7437
4609,Smartphone,2022-05-17,8.4783,1.3606,45.6995,12.0945,63.5334
2873,Accesorio,2022-10-14,4.3506,1.265,37.3541,6.1603,38.0376
4309,Tablet,2020-07-13,14.0942,3.3643,65.4431,46.7405,153.0713
4955,Smartphone,2021-04-27,8.1039,0.7701,35.9219,7.3407,44.7356
1873,Smartphone,2020-09-20,9.4814,2.0432,52.9653,18.7164,80.3666
7731,Smartphone,2020-10-21,5.7753,2.8224,44.9167,16.6315,70.5389
8104,Smartphone,2022-05-28,4.7343,3.4861,40.9859,17.3635,64.2977
6372,Accesorio,2021-02-25,11.0059,2.7923,55.5807,29.9506,101.471
5599,Smartphone,2020-08-17,5.7187,1.188,34.6655,5.7284,37.814
8051,Laptop,2022-01-14,8.1086,2.7297,49.4789,21.0228,86.7246
5460,Tablet,2021-04-05,13.6645,4.6205,74.4985,62.9666,195.4907
4400,Laptop,2020-12-01,11.2939,2.9506,56.56,35.3512,116.3477
8133,Smartphone,2022-12-01,11.6109,3.8216,60.7523,45.4885,139.9871
8359,Laptop,2020-12-19,13.3316,1.9952,57.2063,25.2024,100.7335
2672,Laptop,2021-03-11,6.2099,3.3617,48.7541,20.8791,79.9877
611,Smartphone,2021-03-23,7.1025,0.6876,38.1619,5.1236,42.8397
1249,Laptop,2020-06-15,,,63.4843,47.5901,142.8446
4876,Tablet,2021-08-23,13.7245,2.9553,59.3691,40.4651,135.5523
8034,Smartphone,2022-07-19,14.1128,3.9524,67.6313,55.2815,173.34
8221,Smartphone,2021-08-23,9.0016,4.9644,60.8075,44.2665,139.519
2611,Tablet,2021-12-29,6.4483,0.6171,36.4591,6.147,39.2169
117,Tablet,2022-04-03,11.1548,0.9328,44.7651,12.6433,57.0536
2121,Smartphone,2020-03-07,,,62.2249,49.9778,146.5277
4509,Tablet,2020-02-25,5.3847,2.5155,40.4771,12.6998,60.9583
6452,Accesorio,2022-11-16,7.045,3.5876,53.2675,26.8635,100.6488
3068,Tablet,2021-05-30,14.0632,0.7137,52.7056,11.1049,62.609
6762,Smartphone,2020-04-18,10.7503,4.4733,62.1063,48.3413,148.1055
6575,Laptop,2022-02-12,14.886,4.44,67.1641,65.5237,195.4218
2629,Smartphone,2021-01-15,7.2249,2.6797,49.2511,20.421,84.3284
1703,Laptop,2021-02-24,7.7864,2.7567,56.0208,21.1565,90.9434
4653,Smartphone,2021-12-06,14.4826,0.6879,51.1999,9.3961,64.0555
4139,Laptop,2020-09-29,4.6416,2.2342,43.0724,10.5108,51.7755
2260,Accesorio,2022-08-14,3.7036,2.0897,36.794,7.7043,44.1566
1516,Smartphone,2021-03-06,9.2132,0.7584,41.6662,7.0666,49.9405
6629,Tablet,2022-04-27,14.6289,2.5016,60.1732,35.9825,125.2505
8408,Accesorio,2022-11-16,3.411,3.0201,44.7799,9.5819,51.229
4186,Smartphone,2021-11-19,7.3196,2.038,47.2198,15.365,69.9232
7657,Tablet,2021-02-11,6.7663,3.3386,55.4468,22.9154,94.7539
631,Smartphone,2020-07-09,9.5254,2.0139,55.7115,20.0826,81.3455
1181,Smartphone,2020-05-20,8.9935,1.0751,40.0357,9.6738,58.5962
7959,Smartphone,2020-09-28,7.849,4.2312,55.36,31.7012,110.2977
1013,Accesorio,2020-08-02,6.7448,4.5859,50.3009,29.2928,101.1205
7578,Laptop,2022-05-08,5.8779,4.6144,54.7467,26.4804,101.1482
2276,Laptop,2020-11-06,8.8103,3.166,59.0871,26.4313,101.6524
1364,Accesorio,2020-07-04,12.1646,2.9497,57.6127,37.7662,124.2056
7111,Tablet,2020-09-22,4.6862,3.605,48.1094,15.5762,66.8607
107,Smartphone,2021-12-18,10.5192,0.771,42.5728,8.5818,52.5446
8784,Smartphone,2021-12-21,8.6137,1.3248,43.3192,10.3348,57.3977
6935,Smartphone,2020-09-27,5.9901,3.6691,50.237,22.6833,88.0589
3651,Tablet,2020-06-21,12.2823,1.7836,52.3694,22.0596,90.1158
5907,Laptop,2022-09-10,8.4573,3.0229,55.2385,25.8592,99.1463
4090,Smartphone,2021-11-30,3.7503,2.4481,37.8209,8.7249,48.8615
6522,Smartphone,2021-06-01,5.5659,1.9835,39.203,8.4669,50.329
2482,Smartphone,2022-05-12,9.8045,2.4444,54.8819,22.6516,86.9109
8988,Smartphone,2020-10-06,12.3766,0.6577,41.4673,9.0676,50.8337
3433,Smartphone,2020-12-31,5.9934,1.8158,38.2686,8.8685,50.0597
267,Smartphone,2020-01-11,10.6176,3.5453,62.2107,37.4131,123.6493
1070,Tablet,2021-02-04,14.4841,2.792,64.4809,39.2636,137.7452
5239,Smartphone,2021-09-30,11.9888,1.9323,52.1713,22.33,89.4128
8760,Tablet,2022-04-29,10.702,2.1752,52.3363,22.4758,83.6656
2367,Tablet,2021-06-25,8.5873,0.7343,42.9816,6.0162,50.444
8262,Accesorio,2020-11-20,5.4924,4.3496,55.9872,24.36,92.4833
7187,Tablet,2020-11-16,6.9242,1.9995,46.0773,15.7444,71.5014
1158,Accesorio,2021-11-12,11.5616,1.6673,50.2914,18.4668,75.3678
2058,Tablet,2022-03-15,5.5858,1.79,37.3424,10.2166,54.1229
4223,Tablet,2021-01-22,,,50.2665,17.4237,79.1388
3470,Laptop,2021-02-07,8.4625,3.2666,51.6231,27.0841,98.9662
1779,Smartphone,2021-01-21,,,55.6416,30.9574,109.4767
4280,Smartphone,2022-11-09,9.3481,1.3452,41.6762,13.7846,61.824
3922,Tablet,2022-04-27,,,56.2028,26.3994,98.8742
1577,Tablet,2021-09-10,,,48.7664,13.4445,67.3263
8122,Laptop,2020-07-14,12.5373,2.0325,53.8542,26.4359,100.6696
4733,Laptop,2020-04-11,12.5714,0.6997,49.8215,7.4387,53.0415
8126,Laptop,2021-02-03,13.091,2.9603,60.6067,37.9532,130.0253
232,Laptop,2021-01-03,9.437,3.1315,54.191,30.0862,104.5869
2078,Laptop,2021-07-03,6.7626,2.3415,46.1798,16.7267,73.8388
6401,Tablet,2021-06-08,3.4214,2.2872,41.6969,7.9023,46.4465
8451,Tablet,2020-08-13,12.0168,4.7401,65.9046,55.0986,166.3983
8042,Tablet,2020-01-06,8.3907,3.8895,61.7964,31.7428,117.2648
7931,Accesorio,2020-04-18,13.5211,2.2491,57.2405,31.9188,111.8593
3877,Smartphone,2020-03-17,14.5108,4.549,70.9185,65.8703,202.2051
8574,Smartphone,2021-01-17,6.624,0.7601,30.6303,6.0795,41.8992
3722,Laptop,2022-02-11,8.1568,0.6958,38.0919,4.9798,44.0225
2378,Smartphone,2022-12-07,11.5155,0.8419,47.8369,10.1283,52.6131
5186,Laptop,2022-12-02,13.9132,2.0704,61.0306,29.5383,111.3901
5697,Smartphone,2022-10-02,10.5623,4.0259,152.084,43.1044,180.0967
2906,Laptop,2022-03-24,8.8589,3.1346,56.0054,26.5173,100.0444
1116,Laptop,2021-04-02,5.4684,2.7698,42.2365,15.143,66.1544
304,Smartphone,2020-08-05,11.4324,4.304,64.7316,50.0474,155.0475
8887,Smartphone,2022-04-17,5.7523,0.6101,34.8679,4.0667,36.6978
82,Tablet,2022-12-05,7.8519,4.23,53.9504,32.4407,114.0772
2238,Laptop,2020-07-07,5.8892,0.792,37.7952,4.8089,39.766
8280,Laptop,2022-05-08,10.4295,4.9482,70.9189,50.2529,156.2865
1515,Laptop,2022-11-28,,,53.5367,23.0268,94.0323
5080,Laptop,2020-08-10,5.656,2.838,45.7294,16.7485,69.2104
1159,Laptop,2022-07-14,11.0103,3.7081,59.8693,41.2798,133.2157
1858,Laptop,2022-03-06,13.9231,4.6588,72.3342,65.7327,199.7722
3847,Tablet,2021-12-22,11.1582,2.4565,52.1194,27.1526,97.2148
6798,Accesorio,2021-01-26,5.8294,4.8922,152.084,28.744,151.8413
888,Tablet,2022-01-05,13.3329,2.58,59.3994,33.8513,115.5724
1686,Tablet,2021-10-30,4.8719,3.559,48.8091,18.1219,71.6119
4382,Accesorio,2020-06-22,7.7463,3.7476,52.3164,29.1099,106.3763
8639,Accesorio,2022-07-08,11.5607,4.5436,66.9407,53.4486,160.8332
5223,Accesorio,2021-07-17,8.3445,1.4054,41.7865,11.7143,60.1729
4301,Smartphone,2021-02-17,6.1852,3.7426,48.091,22.7283,86.6855
3071,Accesorio,2021-09-28,8.6555,1.5612,48.1871,13.619,70.7634
6492,Accesorio,2022-10-26,9.3329,1.0435,38.1006,9.8894,52.4161
5657,Tablet,2022-03-03,3.1017,3.5361,40.8888,11.64,57.952
7726,Laptop,2021-03-20,7.2606,1.9879,49.2495,15.2851,75.5507
2602,Laptop,2022-01-30,11.0358,3.5275,60.4227,39.924,129.607
3780,Tablet,2020-09-24,4.3858,4.624,54.1303,20.7812,85.645
4726,Tablet,2022-04-30,,,39.2232,10.135,55.7141
7507,Accesorio,2022-02-16,12.6282,2.5485,57.5668,31.6032,111.8219
3696,Accesorio,2020-04-15,11.253,4.0339,58.6031,45.001,141.4755
5551,Accesorio,2021-07-04,10.8009,3.2418,63.7449,34.2187,117.8679
6004,Smartphone,2020-04-26,12.7016,0.9602,52.5775,14.3762,71.6977
399,Smartphone,2020-12-30,6.8303,3.5684,56.3122,23.5572,92.3803
1478,Tablet,2022-11-08,5.069,1.2974,36.826,5.1802,39.4535
2691,Tablet,2022-09-01,10.4346,4.8036,65.5371,51.2338,159.2345
4165,Tablet,2020-05-12,5.5584,4.6261,50.4365,27.7698,94.4853
8494,Smartphone,2022-06-30,14.867,4.2351,70.4343,61.5772,188.0503
3308,Laptop,2021-05-25,14.7581,0.9534,56.245,13.8138,73.513
8137,Laptop,2020-03-15,3.2588,0.8179,31.1415,2.2447,32.1185
1107,Tablet,2021-06-10,5.4991,4.9486,55.0173,27.3787,98.6881
8483,Accesorio,2021-06-15,12.441,2.5471,56.5137,32.4617,112.9321
7048,Laptop,2022-01-30,14.963,3.8606,70.7879,58.9329,184.4496
7944,Laptop,2022-11-25,8.0117,1.8251,43.6848,13.1539,65.7067
7373,Smartphone,2022-05-11,7.8032,3.8976,56.9161,30.5832,112.2141
1057,Laptop,2020-10-12,14.0989,0.7737,57.473,11.782,70.0635
1406,Smartphone,2022-03-26,7.2565,3.6631,51.9555,27.1714,97.8559
4720,Smartphone,2022-02-26,6.72,1.5786,42.247,7.7014,50.6407
1207,Laptop,2020-01-29,7.4559,0.9165,41.3933,7.7433,51.6764
8001,Tablet,2020-11-21,14.2891,1.3447,55.0689,20.1749,84.9217
237,Smartphone,2020-08-05,6.3212,1.4043,36.8281,8.2882,45.8385
4455,Accesorio,2022-02-14,7.0199,1.4103,45.8938,11.0352,58.3682
1441,Accesorio,2020-02-12,13.9363,2.3496,59.9431,32.1356,112.9834
8423,Smartphone,2020-04-25,9.5411,3.8047,59.3692,36.8835,123.964
41,Smartphone,2021-09-10,,,45.8465,14.8154,75.1509
4209,Laptop,2020-11-20,7.9085,3.6941,54.2126,29.0006,104.5369
1776,Tablet,2020-01-08,11.4871,2.6874,54.9447,28.7452,103.8465
5221,Tablet,2021-12-30,5.819,2.7873,43.5573,16.8218,68.7674
7277,Smartphone,2021-07-13,3.7623,0.9256,29.1217,1.8846,30.9583
4927,Laptop,2020-04-06,13.8437,3.3094,65.2668,45.7798,152.5816
8487,Tablet,2021-02-17,9.6055,4.4488,64.9904,42.8546,141.4322
7681,Tablet,2022-07-02,10.3669,4.551,66.0462,46.324,147.7404
1260,Tablet,2021-04-14,10.1486,2.6625,51.9317,28.8981,107.176
5302,Tablet,2022-06-18,4.0409,2.5245,40.6756,9.4325,48.7468
4247,Smartphone,2022-07-26,,,55.5997,36.1518,120.9978
6455,Tablet,2022-11-20,7.84,0.6086,38.2338,5.3114,47.0816
7943,Laptop,2022-06-08,6.5322,1.1768,46.8065,8.8427,52.2377
4103,Tablet,2020-01-13,3.1786,1.3922,27.5039,4.32,32.7792
1080,Accesorio,2020-05-22,9.6538,2.0103,52.9793,19.0059,80.2137
4426,Smartphone,2020-04-27,7.6301,1.6391,37.2995,12.4154,61.0706
1174,Accesorio,2022-06-13,5.5766,1.2515,39.5932,7.6521,46.7255
6927,Accesorio,2021-08-11,7.4621,1.0183,39.1647,8.3776,50.1833
2899,Accesorio,2022-08-25,11.8179,1.9137,47.6702,23.1895,88.0358
6241,Accesorio,2021-07-09,9.019,1.8316,45.6727,16.185,70.2248
5783,Accesorio,2020-04-12,5.3805,1.7979,43.2009,10.9674,54.0839
7864,Smartphone,2020-09-18,4.1989,1.1796,30.0873,4.0953,32.6151
223,Accesorio,2020-06-25,10.32,3.4613,59.8284,37.237,120.2481
6248,Laptop,2021-08-10,7.859,2.114,47.0874,15.8894,76.9532
315,Accesorio,2021-06-11,9.9571,0.8645,41.9533,7.5318,47.2966
741,Tablet,2020-04-29,12.637,3.529,63.028,44.2959,145.4862
4833,Accesorio,2020-02-08,3.8768,4.0837,152.084,15.8056,121.0051
1014,Tablet,2020-05-30,3.764,2.9374,40.5333,10.868,57.7518
2916,Accesorio,2020-01-30,3.2901,0.6383,30.7471,1.4446,32.1317
5533,Tablet,2022-02-23,5.7206,4.966,57.0063,27.0696,97.6788
5051,Accesorio,2020-09-07,14.2436,3.6323,65.4411,50.9665,162.047
7595,Accesorio,2022-03-20,6.1425,4.3905,55.7293,26.3211,100.6998
8926,Smartphone,2021-07-14,12.4788,1.2514,48.0965,15.5221,68.8082
4864,Tablet,2022-01-27,12.6695,0.5574,48.5295,5.9627,50.4342
2478,Tablet,2021-10-08,10.3348,0.973,49.353,10.214,56.7603
953,Smartphone,2020-05-07,9.6731,1.0031,46.9192,10.001,55.6376
5770,Smartphone,2022-11-25,14.9821,3.1366,69.9874,47.0395,156.1205
1536,Smartphone,2020-12-30,13.0255,4.2067,71.783,53.808,170.6666
925,Laptop,2022-01-25,5.4143,1.3258,38.82,7.1459,41.9793
