Identificador,TipoCultivo,FechaCosecha,Peso,Desempeno,Humedad,Precio,Target
603,Legumbre,2022-02-19,4.8118,61.011,40.1194,20.2668,OK
1792,Vegetal,2022-05-31,6.602,68.696,61.5032,14.2816,OK
5026,Fruta,2022-09-06,4.1025,60.1679,85.5534,14.4942,OK
830,Legumbre,2021-01-18,8.3057,68.3074,69.3749,36.7234,KO
2564,Fruta,2021-08-07,6.7421,82.533,36.3992,14.1686,OK
3327,Cereal,2021-02-24,8.7152,74.0086,76.6624,39.9661,KO
4369,Vegetal,2021-06-07,2.2874,53.2469,66.0387,8.5093,KO
5773,Fruta,2021-11-02,8.7474,84.2577,49.9264,41.2815,KO
507,Legumbre,2022-06-04,,,62.9092,16.9131,OK
4372,Legumbre,2022-03-16,5.445,68.9439,86.2186,25.0107,OK
3176,Vegetal,2021-03-31,6.1193,66.5779,47.555,16.6708,OK
4101,Vegetal,2022-07-06,3.8028,57.5854,33.0959,8.1609,KO
3501,Cereal,2022-10-19,1.7635,53.9223,74.0022,5.7905,KO
2529,Legumbre,2021-03-24,5.9652,65.6258,31.1996,24.6004,OK
3442,Fruta,2022-12-19,4.4856,66.758,87.2555,9.7763,OK
1577,Cereal,2021-04-06,3.7221,64.5193,46.9993,10.4036,OK
583,Legumbre,2021-10-26,3.2388,63.2967,32.3557,7.137,OK
4228,Legumbre,2022-06-25,6.0991,70.6169,64.3174,15.202,OK
4455,Cereal,2021-08-23,7.74,67.0203,48.9857,23.0805,OK
859,Vegetal,2022-12-21,6.6063,79.9863,47.8278,15.5172,OK
3138,Vegetal,2022-08-18,9.9836,72.4503,58.4767,31.7653,KO
5443,Fruta,2021-02-23,3.0918,53.9892,34.6116,15.0996,KO
2875,Legumbre,2022-08-04,3.7015,56.7646,63.8265,15.4795,KO
1227,Cereal,2021-05-21,3.0492,60.0313,76.1545,13.9632,OK
698,Vegetal,2021-05-30,9.8355,65.0682,59.8572,42.4097,KO
4991,Fruta,2021-01-12,9.1081,79.1692,43.952,33.1058,KO
4625,Fruta,2022-06-05,2.2906,57.6601,45.3509,10.2206,KO
1486,Cereal,2022-01-21,7.0225,71.76,55.4263,34.2242,OK
455,Fruta,2022-09-11,8.2131,66.3029,64.2235,40.8826,KO
3562,Legumbre,2021-09-25,9.3781,82.7555,87.9978,44.5291,KO
2324,Legumbre,2021-07-19,8.4063,77.5643,30.2964,37.4435,KO
1216,Fruta,2022-03-08,9.5748,79.14,85.6248,30.8033,KO
2130,Legumbre,2021-12-21,9.0937,90.0811,87.1958,24.1424,KO
1677,Cereal,2022-04-21,1.9613,49.6244,66.8206,5.2398,KO
3152,Vegetal,2022-10-20,2.4119,54.0262,49.7892,8.1463,KO
862,Fruta,2022-02-26,1.665,63.1352,70.4551,8.0143,KO
502,Fruta,2022-03-21,1.4499,55.5897,75.1052,3.3744,KO
3332,Legumbre,2022-01-03,5.9525,64.907,67.0158,26.9051,OK
3615,Legumbre,2021-06-15,2.9188,64.942,36.3017,8.0477,OK
4271,Vegetal,2022-08-29,4.3155,70.0236,33.0734,18.0376,OK
2100,Cereal,2022-10-08,1.3406,52.5978,69.093,6.6342,KO
5666,Legumbre,2021-08-18,8.6046,75.0869,38.8702,23.1725,KO
3268,Cereal,2021-01-30,2.2016,60.4109,74.8395,5.3066,OK
5420,Fruta,2022-01-04,8.8038,79.2095,89.0512,25.8287,KO
3408,Legumbre,2021-04-06,9.6472,83.5972,78.5133,37.088,KO
2213,Vegetal,2021-10-25,1.0001,54.4759,56.2965,4.7394,KO
1801,Cereal,2021-06-27,0.9496,49.1427,80.9232,2.7962,KO
1191,Cereal,2021-01-26,9.5843,84.1722,71.2853,45.1218,KO
1367,Cereal,2022-04-19,1.2523,58.872,86.6972,5.8243,KO
5363,Fruta,2021-03-01,4.406,54.8553,85.1773,15.5185,KO
753,Vegetal,2021-02-25,1.2503,59.9821,86.4226,3.3181,KO
2307,Vegetal,2021-07-08,,,37.9614,10.0981,OK
1295,Legumbre,2021-07-12,8.741,81.6773,83.8892,21.6704,KO
3131,Legumbre,2022-08-09,3.2559,59.0179,47.1932,13.5472,KO
4224,Cereal,2021-08-03,4.7395,70.8437,50.7487,15.7074,OK
2455,Fruta,2022-09-01,7.1415,82.3822,89.6499,20.6328,OK
4439,Vegetal,2022-12-04,7.7968,70.4805,31.351,17.284,OK
4320,Cereal,2021-07-19,9.3901,80.6236,30.5614,29.3014,KO
4292,Legumbre,2021-11-13,7.05,75.6957,77.273,19.4892,OK
2981,Fruta,2021-06-29,4.7397,55.4193,85.0069,15.768,KO
5809,Vegetal,2021-06-01,,,85.7363,22.4844,OK
5942,Vegetal,2022-06-22,4.989,66.6778,82.7742,24.5309,OK
217,Legumbre,2022-07-22,8.7076,70.4572,48.8983,41.9736,KO
3838,Vegetal,2021-02-15,6.4894,75.0926,52.2705,13.7997,OK
4490,Fruta,2021-04-28,4.7457,68.1188,39.8791,23.0643,OK
739,Fruta,2021-03-12,9.9831,80.9214,36.758,37.983,KO
5889,Fruta,2022-01-28,7.7017,71.7676,74.5378,24.3745,OK
3967,Fruta,2022-10-11,6.0132,62.4228,31.9198,21.8611,OK
494,Vegetal,2022-02-04,8.8835,80.258,77.4818,30.445,KO
3842,Cereal,2022-03-25,8.9281,77.2435,39.4449,35.4978,KO
473,Cereal,2021-09-07,3.5615,54.9688,44.5366,8.5132,KO
1652,Vegetal,2021-11-22,5.493,69.6835,80.0114,17.8984,OK
2358,Cereal,2021-04-26,3.1137,66.9305,30.286,10.8065,OK
2895,Cereal,2021-01-14,9.7965,79.7879,36.304,43.0865,KO
1755,Fruta,2021-09-30,7.848,76.9507,41.6758,16.6347,OK
5364,Vegetal,2021-08-13,6.8908,73.4569,76.2022,18.3092,OK
997,Fruta,2021-04-29,,,76.8869,19.5867,OK
4783,Legumbre,2021-11-29,1.4813,55.1766,38.58,7.0508,KO
127,Vegetal,2022-02-18,7.5569,72.0552,34.2314,30.3207,OK
5198,Vegetal,2021-05-18,7.5023,59.1131,73.4151,20.2342,KO
1861,Vegetal,2022-09-22,,,65.5212,13.4297,OK
2322,Vegetal,2022-10-31,5.1612,59.3985,68.8522,16.6676,KO
5787,Vegetal,2022-09-09,3.8776,63.5251,45.1488,15.0204,OK
2356,Cereal,2022-03-22,2.8605,60.048,47.2084,11.8232,OK
887,Fruta,2022-01-23,5.5395,63.9974,67.3786,15.3606,OK
397,Legumbre,2021-05-24,8.1991,74.8046,42.9876,25.5131,KO
3003,Vegetal,2021-03-29,2.5121,50.9482,35.3733,8.5906,KO
4693,Fruta,2022-04-08,4.7186,60.9426,85.747,15.2833,OK
2802,Vegetal,2021-05-01,7.5553,68.0275,49.5528,21.4481,OK
2217,Vegetal,2021-09-25,6.5932,62.3719,55.9907,24.1704,OK
626,Vegetal,2022-03-26,,,55.7367,19.8831,OK
4251,Fruta,2022-11-11,,,84.5103,23.6957,OK
1854,Fruta,2021-04-11,8.4778,70.5459,67.7601,25.4614,KO
2381,Vegetal,2022-01-22,9.5526,72.3595,66.088,28.1403,KO
5458,Vegetal,2021-01-01,9.2801,78.6898,64.5563,19.6521,KO
380,Fruta,2021-11-01,6.4893,69.8084,60.5102,25.96,OK
2860,Cereal,2022-07-14,9.1902,72.9507,40.661,45.5828,KO
5940,Fruta,2022-08-08,2.7404,56.438,64.674,12.3736,KO
2142,Vegetal,2022-05-23,7.0919,68.567,62.9264,18.0496,OK
4504,Fruta,2021-07-30,5.7911,64.0868,84.151,18.6536,OK
3293,Fruta,2021-09-23,8.0687,70.6597,52.8259,33.7598,KO
3530,Vegetal,2022-04-18,9.8186,73.1309,33.5831,46.6724,KO
4441,Vegetal,2021-01-25,1.6657,59.5622,50.9684,7.2261,KO
3993,Legumbre,2021-11-16,3.8405,59.9059,82.187,11.4239,KO
4342,Legumbre,2021-11-21,4.7943,66.7582,86.1827,12.8896,OK
2195,Fruta,2022-08-28,6.5208,64.4931,79.2217,13.5288,OK
150,Legumbre,2022-02-23,7.8847,80.476,75.0063,28.0119,OK
5649,Legumbre,2021-03-04,5.0457,69.2747,81.6709,24.7663,OK
2241,Fruta,2022-09-26,,,82.9009,20.2685,OK
722,Cereal,2022-04-10,4.6443,66.2302,44.7453,13.3947,OK
3744,Cereal,2021-03-31,9.6769,85.8006,78.7928,40.4998,KO
2411,Cereal,2022-07-22,8.6623,81.4011,69.5189,23.1806,KO
3234,Legumbre,2021-02-14,6.8684,73.4359,37.1317,31.7686,OK
431,Fruta,2021-10-19,5.9804,67.7571,39.7309,22.7949,OK
5414,Fruta,2022-06-24,7.5127,66.7321,34.2766,17.864,OK
2490,Cereal,2021-10-22,0.5957,50.4213,47.9102,2.0503,KO
5257,Vegetal,2022-01-22,3.9038,59.2729,70.916,12.4049,KO
4776,Vegetal,2022-07-28,4.5953,61.7052,51.8457,9.7893,OK
1106,Legumbre,2021-12-11,6.069,61.1527,71.9163,24.0347,OK
1362,Vegetal,2021-10-25,4.4842,72.6743,41.2282,18.1451,OK
1581,Legumbre,2021-10-21,,,33.6359,16.9798,OK
4574,Fruta,2021-07-25,1.9368,49.4367,70.1951,5.4201,KO
1052,Fruta,2021-10-10,8.1286,77.7656,73.5788,31.1621,KO
3757,Cereal,2022-03-24,9.2945,79.9534,67.715,24.9887,KO
3959,Fruta,2021-12-03,,,66.6523,3.5491,OK
4189,Legumbre,2022-10-13,4.6444,72.2921,52.6005,20.612,OK
4216,Cereal,2021-12-17,1.3347,53.741,63.8043,5.227,KO
4116,Cereal,2022-06-22,8.4638,75.5379,51.2446,32.0265,KO
1556,Fruta,2021-12-06,3.932,62.8919,34.2296,18.7413,OK
5595,Vegetal,2022-03-12,5.1668,66.8576,36.0895,15.7148,OK
5981,Fruta,2021-04-21,2.2749,59.047,63.9616,4.7391,KO
360,Cereal,2021-11-26,5.9495,74.0825,59.1763,15.7333,OK
3129,Cereal,2021-04-11,3.3565,59.1715,89.3511,12.6946,KO
5808,Legumbre,2021-08-09,8.2854,75.7461,83.8448,20.1488,KO
3765,Cereal,2022-08-28,9.2985,79.0005,65.8277,41.4514,KO
3952,Cereal,2022-01-23,2.0392,56.6833,30.6074,9.939,KO
1672,Fruta,2021-06-20,7.3054,64.9025,42.1197,20.5615,OK
5109,Vegetal,2021-04-23,4.5173,75.9999,78.3777,19.4646,OK
1973,Cereal,2022-10-28,0.7878,55.9119,40.9446,2.8938,KO
878,Vegetal,2021-11-04,,,39.5427,18.8023,OK
1411,Legumbre,2021-08-12,4.0116,59.786,59.1017,10.9198,KO
353,Fruta,2022-05-24,5.2555,66.2381,67.0675,22.0653,OK
2568,Vegetal,2021-02-23,0.9247,56.0263,35.9713,2.4745,KO
2296,Legumbre,2022-03-15,5.9326,65.2817,43.8418,21.7273,OK
2908,Fruta,2021-03-26,5.6452,113.5065,74.9829,18.1269,OK
3758,Vegetal,2021-09-05,2.0452,58.7858,87.0965,9.5542,KO
1949,Legumbre,2022-05-11,1.0982,41.896,32.3214,2.4544,KO
5812,Fruta,2022-02-03,2.5504,58.4774,62.3809,11.4051,KO
5694,Fruta,2021-04-12,7.2935,73.0798,60.452,36.1185,OK
4777,Legumbre,2021-08-28,4.3127,63.3115,45.8619,9.0166,OK
1358,Cereal,2022-05-06,3.8879,63.3925,42.233,13.3418,OK
4053,Fruta,2022-11-14,9.8393,75.9284,67.6193,29.6055,KO
408,Legumbre,2021-12-30,7.8299,72.3894,50.8606,20.2803,OK
4063,Legumbre,2021-11-09,5.6857,62.9255,57.6962,13.006,OK
4948,Vegetal,2022-05-04,9.5965,80.8005,77.6992,41.2792,KO
1331,Vegetal,2021-01-25,9.7021,81.2639,82.6754,23.4474,KO
3308,Fruta,2022-06-01,8.8763,79.0634,77.0865,32.9753,KO
5494,Cereal,2021-06-28,5.8189,80.3139,53.4788,23.6555,OK
2601,Vegetal,2022-03-14,2.7508,61.0687,45.9734,12.4506,OK
4895,Cereal,2022-05-16,,,62.422,18.9603,OK
1931,Legumbre,2022-09-15,2.875,55.76,77.6961,9.4688,KO
2893,Vegetal,2022-06-10,3.8063,58.7765,54.5079,9.1321,KO
5607,Cereal,2022-07-05,6.1313,76.2868,62.4096,17.4248,OK
3344,Vegetal,2021-04-28,2.1232,50.8227,57.2641,9.8121,KO
3075,Cereal,2021-05-23,5.2193,63.6602,54.305,15.3176,OK
5520,Vegetal,2022-11-12,1.2921,41.8874,33.7704,4.5678,KO
1202,Vegetal,2022-04-07,3.5115,57.9327,67.9865,12.1476,KO
1416,Legumbre,2021-02-03,4.2476,64.331,83.4848,21.1359,OK
4720,Vegetal,2021-11-04,2.8074,58.8298,66.9144,6.9051,KO
5548,Vegetal,2021-11-27,1.4003,51.9134,85.4937,3.5391,KO
2525,Cereal,2022-01-04,2.976,47.8519,66.0574,12.9342,KO
1470,Fruta,2021-03-29,0.742,49.3717,39.9709,3.3108,KO
3691,Vegetal,2022-02-16,2.9405,58.1682,84.7577,9.1114,KO
4149,Vegetal,2021-03-11,8.5035,74.8251,57.3064,34.766,KO
1625,Vegetal,2021-07-20,7.178,66.2909,37.8517,15.9488,OK
2689,Fruta,2022-03-20,2.2137,56.014,43.5575,6.3047,KO
1828,Legumbre,2022-06-26,8.1757,67.7038,40.8985,19.8572,KO
4099,Vegetal,2021-07-30,3.4335,61.8411,47.4149,11.4979,OK
2428,Fruta,2021-05-12,4.5578,64.7877,85.0857,20.4752,OK
5340,Vegetal,2022-06-24,0.9701,50.8988,64.11,3.3154,KO
4528,Vegetal,2021-08-02,8.3103,84.2335,79.6811,17.286,KO
5423,Vegetal,2021-11-13,5.8687,63.7158,82.273,21.6099,OK
3491,Cereal,2022-02-20,9.923,77.9206,60.2605,49.3682,KO
2947,Fruta,2021-05-15,8.994,73.7801,88.3567,42.6274,KO
3979,Fruta,2022-09-24,3.1002,60.5441,57.6247,15.4877,OK
3275,Legumbre,2022-07-28,2.4794,65.0083,42.4476,9.8267,OK
1271,Vegetal,2021-10-15,1.408,62.2739,87.0903,6.4921,KO
1681,Legumbre,2021-07-30,8.2654,70.7667,64.1398,24.221,KO
1249,Vegetal,2021-04-13,3.4424,62.9304,69.3055,11.1128,OK
278,Vegetal,2022-07-21,1.8316,50.239,88.5589,7.3641,KO
1585,Vegetal,2021-05-03,4.6406,66.0954,80.4386,17.7662,OK
5126,Vegetal,2021-01-12,1.1483,43.8268,78.8297,2.3028,KO
3091,Legumbre,2022-09-27,1.0637,57.6571,70.3873,3.4591,KO
3166,Fruta,2022-08-11,3.6386,64.3951,33.9828,7.5922,OK
2361,Legumbre,2022-01-03,8.8764,81.7396,74.5682,24.8349,KO
137,Fruta,2022-10-12,7.944,71.8079,30.3387,26.5417,OK
2383,Vegetal,2022-07-13,3.7036,51.5941,49.1771,11.394,KO
4502,Fruta,2021-06-20,4.9471,70.6211,41.3643,13.0382,OK
4184,Cereal,2022-09-07,,,52.425,1.7889,OK
2049,Cereal,2021-02-06,3.0517,63.9732,66.641,14.3457,OK
4044,Legumbre,2021-01-31,3.7619,63.5855,33.9172,15.7584,OK
5411,Vegetal,2022-05-28,1.9439,62.437,71.1024,7.1362,KO
3808,Legumbre,2022-08-22,8.7621,68.0897,69.7376,23.9551,KO
1846,Cereal,2021-03-31,6.8061,64.6793,63.2401,33.664,OK
4680,Legumbre,2022-05-15,1.8152,50.4816,45.3605,6.0676,KO
1345,Cereal,2022-03-24,6.1509,64.7072,72.7704,19.2665,OK
1817,Vegetal,2022-07-13,7.8196,80.1257,75.6126,21.0883,OK
991,Vegetal,2021-09-30,0.6874,48.1141,41.9551,1.8069,KO
2917,Cereal,2021-11-26,6.8551,74.0929,79.5628,25.815,OK
818,Cereal,2021-08-06,8.131,77.083,87.0114,22.5059,KO
1575,Legumbre,2022-03-16,5.5849,67.6886,53.3671,13.0478,OK
4068,Fruta,2021-07-07,3.5766,62.7036,50.5511,14.8965,OK
3440,Fruta,2021-07-13,7.7639,71.4584,78.3419,30.2641,OK
2355,Vegetal,2022-11-18,9.3592,81.4053,62.7498,40.8596,KO
2857,Vegetal,2021-02-20,3.7397,62.1836,56.8259,17.825,OK
297,Vegetal,2021-03-28,,,88.519,21.909,OK
5716,Fruta,2022-04-28,2.8174,56.9947,40.2311,11.9028,KO
320,Vegetal,2022-04-30,,,80.1983,37.948,OK
5788,Legumbre,2022-04-28,9.0479,78.5332,89.0425,42.7262,KO
663,Fruta,2021-07-01,0.6379,45.8133,81.7062,2.8838,KO
4715,Vegetal,2022-06-30,,,41.8645,13.1918,OK
5226,Legumbre,2022-02-08,5.9203,66.4974,72.7881,17.3925,OK
2615,Vegetal,2021-04-07,3.2873,70.5179,79.0566,15.4759,OK
5230,Legumbre,2022-01-17,8.6584,77.3902,87.4912,31.2915,KO
536,Vegetal,2021-03-02,8.8088,71.5095,47.2512,26.1207,KO
1588,Fruta,2022-03-28,1.6119,54.4487,84.5231,5.2061,KO
333,Legumbre,2022-09-26,8.4414,71.829,42.5597,39.6508,KO
1264,Cereal,2021-12-16,5.5605,66.7956,43.3747,19.0842,OK
2858,Fruta,2021-03-12,,,86.064,8.8601,OK
2986,Vegetal,2021-08-20,3.6643,61.9985,71.7447,10.8222,OK
2423,Fruta,2022-09-17,4.9737,65.1581,58.7776,21.8205,OK
5810,Vegetal,2022-09-15,9.9496,81.7959,34.5702,34.2818,KO
2569,Legumbre,2022-11-11,7.6766,69.9994,79.0165,27.0261,OK
3824,Cereal,2021-07-23,1.181,48.3616,32.1534,4.116,KO
2120,Legumbre,2022-05-13,3.8805,57.4995,86.5108,9.6827,KO
4286,Legumbre,2021-02-27,8.9473,72.3618,75.3418,20.8656,KO
961,Fruta,2021-02-11,,,47.3289,22.3732,OK
1442,Vegetal,2022-09-10,4.0971,57.4847,57.0726,11.5192,KO
4551,Vegetal,2021-10-07,7.2946,65.2668,77.4546,29.0872,OK
2016,Legumbre,2021-06-24,6.1669,75.1407,85.0655,19.4017,OK
1332,Vegetal,2021-11-30,1.4016,53.1383,77.1706,2.8955,KO
3489,Vegetal,2022-11-21,,,46.1566,26.9987,OK
5502,Cereal,2022-10-28,1.5327,54.6911,72.2434,3.1944,KO
4113,Vegetal,2022-01-02,3.3245,61.3964,43.7362,8.82,OK
3676,Fruta,2021-01-21,7.5261,70.3016,58.3559,25.325,OK
1656,Cereal,2022-11-04,4.6873,53.9935,42.8712,21.1537,KO
156,Vegetal,2021-09-28,1.2219,55.0977,36.2088,3.0886,KO
5587,Cereal,2022-10-10,7.0678,74.4809,55.9579,15.1362,OK
1696,Legumbre,2021-02-11,6.1864,65.2308,38.9401,21.0793,OK
2748,Fruta,2021-06-04,1.7806,62.9121,49.3727,8.1468,KO
1881,Vegetal,2021-07-05,7.2022,69.6739,73.0528,20.5416,OK
4995,Cereal,2021-08-08,9.6713,87.8612,48.5555,34.4793,KO
1590,Legumbre,2021-04-14,1.5791,54.5551,67.1173,6.8197,KO
2770,Fruta,2022-10-28,3.3855,57.3219,49.7953,16.5949,KO
5846,Cereal,2021-10-24,9.162,74.991,35.9528,33.0721,KO
1632,Cereal,2021-03-13,1.0848,45.1994,33.7663,4.7505,KO
5146,Cereal,2021-06-04,1.1371,50.1464,78.1121,4.3417,KO
4239,Legumbre,2022-02-09,3.6567,64.127,77.3216,7.4105,OK
4833,Legumbre,2021-02-21,0.7865,50.9266,69.2186,3.553,KO
2607,Legumbre,2021-04-07,3.3957,57.7518,37.2925,15.7483,KO
555,Fruta,2022-06-18,5.4343,68.5562,87.6249,16.2234,OK
5284,Legumbre,2021-12-06,,,87.7895,2.7836,OK
4839,Legumbre,2022-01-17,7.6482,76.1294,35.188,34.5519,OK
5134,Vegetal,2022-03-24,1.3684,60.7502,47.3044,5.7203,KO
1428,Cereal,2022-03-17,3.7819,56.6159,53.3729,16.1201,KO
3717,Legumbre,2022-11-20,5.5883,67.7031,52.5432,18.9848,OK
3745,Cereal,2022-11-29,9.1618,80.6222,66.2577,40.9598,KO
1276,Legumbre,2022-04-02,7.352,65.2572,64.5469,34.2255,OK
171,Legumbre,2021-05-31,7.0937,74.6838,79.7744,17.9111,OK
687,Vegetal,2021-08-10,7.4528,66.7919,41.4804,28.6706,OK
61,Cereal,2021-01-17,7.9639,71.5039,85.1037,24.2869,OK
3752,Fruta,2021-07-18,2.9753,54.9151,50.0079,11.6108,KO
4277,Fruta,2022-06-07,4.3678,62.9593,70.9408,21.5077,OK
4780,Legumbre,2022-04-02,8.1713,76.354,58.4541,19.8264,KO
5017,Fruta,2021-01-29,1.7136,47.7428,70.4333,6.7153,KO
3426,Vegetal,2021-07-19,4.2707,56.6507,37.1253,18.2204,KO
3570,Legumbre,2021-06-22,2.6357,51.5568,86.3435,11.734,KO
5316,Vegetal,2021-11-24,9.894,81.2083,35.3713,38.8234,KO
4076,Fruta,2022-08-20,8.7345,75.3176,41.423,20.9156,KO
4677,Cereal,2021-06-04,1.9684,55.4777,36.8329,6.124,KO
4648,Fruta,2022-12-19,0.7904,54.6915,78.1359,2.8811,KO
5245,Fruta,2022-02-26,6.3548,77.6074,32.0324,26.2075,OK
54,Legumbre,2021-12-27,9.3294,78.1238,70.524,30.3499,KO
3228,Vegetal,2021-06-14,7.5939,80.3931,58.4578,27.7638,OK
4547,Vegetal,2021-12-10,2.0416,59.2309,71.7021,4.6627,KO
1825,Fruta,2021-02-08,1.462,54.791,71.0262,6.5832,KO
1451,Legumbre,2021-06-12,6.6862,66.4313,85.5818,17.2969,OK
1971,Fruta,2022-04-10,3.026,68.7149,68.9966,11.3916,OK
5447,Legumbre,2022-04-05,6.9987,77.3567,46.5052,16.566,OK
5722,Legumbre,2021-11-25,6.6332,72.8577,39.7545,24.2397,OK
1832,Fruta,2021-03-07,3.1743,56.4513,36.5919,7.181,KO
5110,Fruta,2021-04-01,6.8601,72.0935,32.2038,14.1782,OK
5988,Legumbre,2022-08-24,4.5054,66.3639,61.5277,15.6554,OK
1193,Fruta,2022-06-16,9.7108,74.9241,40.3304,25.6329,KO
2199,Vegetal,2021-07-08,1.7258,53.1341,42.3863,6.3461,KO
935,Legumbre,2021-12-30,8.0107,67.2689,38.1373,30.8713,KO
5658,Cereal,2022-05-25,3.2689,62.1051,46.1663,13.8468,OK
1889,Cereal,2021-04-08,8.1234,70.8027,50.9986,19.0907,KO
4298,Vegetal,2021-01-26,5.1522,53.2504,73.2745,12.5799,KO
2265,Vegetal,2021-07-02,4.8476,74.787,64.3385,18.2945,OK
5653,Legumbre,2021-10-16,6.8688,58.5132,63.6309,28.7891,KO
5452,Legumbre,2021-05-10,1.1605,48.9652,40.61,2.6255,KO
3318,Vegetal,2022-01-22,5.7991,66.638,82.7285,26.965,OK
5738,Fruta,2022-02-06,6.4063,59.0095,68.8561,19.6662,KO
2051,Vegetal,2022-09-03,8.4098,69.9678,56.6112,26.2841,KO
4293,Legumbre,2021-02-07,9.6975,76.9972,61.0405,33.1651,KO
3366,Vegetal,2022-01-23,9.9737,85.633,46.4837,48.4365,KO
3822,Vegetal,2022-08-22,,,89.5454,3.1791,OK
4144,Cereal,2022-10-20,7.3307,76.9698,82.6549,34.3218,OK
606,Cereal,2022-03-09,4.1217,66.8065,46.1575,19.3092,OK
4631,Fruta,2021-08-22,2.3907,57.2016,87.2079,8.5361,KO
4329,Cereal,2022-08-24,5.9769,78.5781,85.3206,19.7743,OK
3183,Cereal,2021-02-28,6.7525,72.3966,39.3622,28.2144,OK
673,Vegetal,2021-04-03,7.617,63.3945,54.9648,33.6324,OK
488,Legumbre,2022-08-06,2.1093,57.9976,65.6832,9.3028,KO
4046,Fruta,2021-05-10,2.6677,57.1833,46.7239,9.4482,KO
4378,Legumbre,2022-06-14,9.5054,80.1315,40.0948,34.3264,KO
2988,Cereal,2022-04-22,1.4172,54.1231,43.1421,2.8474,KO
3542,Vegetal,2021-03-07,6.3075,67.0442,65.0662,15.5911,OK
4622,Cereal,2021-10-17,4.5868,62.6716,51.3625,10.632,OK
3054,Vegetal,2021-01-16,8.0336,75.9014,32.2572,33.3787,KO
1930,Cereal,2022-01-31,9.4215,80.6646,54.5734,34.5271,KO
4143,Vegetal,2021-08-04,5.3452,69.9335,52.3688,13.9056,OK
1573,Vegetal,2022-10-01,5.1592,62.614,70.1998,22.0653,OK
4203,Legumbre,2021-10-20,4.5334,64.2276,39.3133,16.3909,OK
3999,Vegetal,2022-07-24,7.9446,69.7826,54.4394,18.2106,OK
607,Cereal,2021-12-22,9.9118,82.9897,55.0072,45.9845,KO
4596,Legumbre,2021-01-07,4.7711,64.312,56.8091,21.6696,OK
1222,Vegetal,2021-12-29,4.9951,73.3858,59.5282,13.4989,OK
3076,Legumbre,2022-12-11,0.8916,52.4106,72.5473,3.2801,KO
5712,Cereal,2021-02-26,5.9552,70.5831,46.8123,14.8434,OK
4709,Legumbre,2021-10-29,,,70.5043,10.9748,OK
5722,Legumbre,2021-11-25,6.6332,72.8577,39.7545,24.2397,OK
4175,Legumbre,2021-05-11,1.7847,54.1355,81.6518,3.8924,KO
4128,Cereal,2022-09-11,1.9093,64.7101,35.7126,5.8226,KO
3734,Fruta,2022-02-25,,,34.2711,27.5392,OK
4753,Fruta,2021-12-26,0.6875,56.8598,59.138,1.5219,KO
5688,Cereal,2021-06-25,1.262,49.4257,69.8324,4.2111,KO
4757,Legumbre,2021-09-10,,,51.0343,14.1842,OK
3095,Fruta,2021-03-09,3.8632,53.1463,70.3979,9.1959,KO
1735,Fruta,2021-01-07,2.4575,53.0194,75.8076,9.9007,KO
390,Fruta,2021-09-08,6.2793,72.1422,78.6804,19.079,OK
4084,Fruta,2022-09-18,8.9797,74.8431,63.118,43.0222,KO
2136,Fruta,2021-12-10,,,89.654,19.149,OK
5705,Vegetal,2022-09-15,9.1318,73.5554,46.2466,37.8254,KO
4141,Vegetal,2022-11-09,9.2103,113.5065,72.8886,34.2001,KO
2771,Cereal,2021-12-21,3.6995,59.1668,68.3967,12.7955,KO
4943,Legumbre,2021-08-16,,,43.9755,14.8003,OK
3190,Vegetal,2021-08-27,5.9065,63.1523,56.7575,20.0293,OK
1960,Cereal,2022-03-04,2.7807,50.8125,30.9525,12.2428,KO
1056,Fruta,2021-06-12,9.9628,78.7094,69.6787,24.6194,KO
819,Legumbre,2021-03-23,3.084,64.6027,81.1283,9.725,OK
708,Legumbre,2021-05-24,3.2769,61.424,88.8983,13.0954,OK
811,Cereal,2022-05-18,,,56.0521,4.8245,OK
2197,Cereal,2022-09-13,7.7603,74.1209,47.68,33.5949,OK
5108,Legumbre,2022-07-12,3.6155,65.4358,88.8597,10.5929,OK
5149,Fruta,2021-05-14,0.5538,46.7335,80.2338,2.5603,KO
5996,Legumbre,2022-11-08,1.2696,51.7593,31.495,4.3448,KO
905,Cereal,2022-04-19,9.5668,76.7193,62.1238,35.6659,KO
2488,Vegetal,2021-08-17,4.4204,67.1561,66.325,15.0,OK
851,Cereal,2022-02-26,4.6709,69.9479,30.7283,13.6794,OK
1297,Cereal,2022-05-30,3.6643,61.1089,51.9916,12.87,OK
3181,Fruta,2021-05-12,0.9714,53.7756,69.4022,2.0079,KO
2514,Legumbre,2021-10-25,4.5067,56.5997,66.7003,18.2715,KO
3317,Legumbre,2021-08-25,,,89.0473,14.534,OK
5509,Legumbre,2022-11-12,0.9748,46.4838,58.8447,4.0932,KO
5064,Legumbre,2022-12-19,4.6494,69.0277,83.6467,10.2411,OK
4845,Cereal,2022-01-16,0.7293,58.7404,88.5886,1.7793,KO
1067,Fruta,2022-04-16,6.1682,74.2516,33.0885,23.4532,OK
2287,Cereal,2021-06-04,1.2823,56.2784,41.1678,5.4637,KO
5367,Fruta,2021-10-14,9.0489,84.6471,49.9845,19.1298,KO
1646,Cereal,2021-07-12,1.6986,56.0054,75.0455,7.1665,KO
2366,Cereal,2021-01-24,7.2441,72.8907,32.9017,15.9994,OK
