Identificador,TipoComponente,FechaProduccion,Presion,Temperatura,Desempeno,Peso,Target
3215,Alas,2022-03-05,3.7766,415.33195889463934,66.5961,821.2722,KO
5387,Nuevo_3,2020-06-07,2.726,130.6996,43.6586,828.4838,OK
2880,,2019-09-26,,,35.5265,323.249,OK
6789,Alas,2018-02-02,2.2763,85.7864,61.8455,994.4331,OK
6941,Motor,2019-11-27,3.6072,-31.9769,77.2842,233.907,OK
3589,Fuselaje,2019-02-27,1.8837,5.9435,53.5868,229.4954,KO
2694,Alas,2021-09-20,3.5554,17.4029,,670.5203,OK
3462,Avionica,2018-10-02,3.5731,50.6531,,103.9978,KO
1353,Nuevo_3,2019-07-10,4.4829,-44.1038,63.9022,804.2809,Nuevo_1
7487,Avionica,2018-08-20,1.5883,66.199,49.5979,505.571,Nuevo_3
3148,Avionica,2018-06-18,3.4005,142.4264,63.7263,280.9293,OK
3633,Nuevo_2,2019-08-10,2.2781,128.797,46.1804,236.7838,OK
2599,Alas,2021-11-17,4.3819,134.6728,65.4475,292.0922,KO
3380,Motor,2022-08-23,,,55.8955,639.3182,OK
1064,Fuselaje,2018-03-29,2.3552,24.625,52.8632,569.4054,KO
2738,Nuevo_4,2018-05-13,1.1352,-38.0665,29.6598,357.3046,KO
4124,Avionica,2021-01-07,1.3056,47.5039,28.908,113.6361,Nuevo_2
183,Avionica,2021-06-28,4.6992,64.2956,76.1044,958.1677,OK
118,Avionica,2020-11-16,3.6484,70.9851,81.7899,624.7314,Nuevo_4
1383,Fuselaje,2021-10-11,1.5209,47.4571,30.9524,587.0185,Nuevo_5
212,Nuevo_4,2021-03-02,,,70.9247,762.0926,KO
1405,Fuselaje,2022-12-08,3.2798,,46.69,465.4434,KO
809,,2021-03-30,3.5049,72.0386,55.2373,357.4505,KO
2245,Motor,2021-10-16,1.7402,139.2947,54.3639,706.0377,OK
7197,Avionica,2021-07-31,4.6068,,88.0211,103.3886,OK
3916,Motor,2022-03-04,4.1285,125.366,81.0917,451.5453,Nuevo_3
1361,Alas,2021-05-16,1.9136,118.2608,48.5176,340.0866,OK
832,Alas,2022-03-17,3.3679,42.182,58.6071,197.4814,Nuevo_2
4104,Avionica,2022-01-23,2.7658,31.8542,73.0243,744.859,OK
6792,Avionica,2022-06-30,3.1426,,60.8524,716.5117,Nuevo_4
4648,Nuevo_1,2019-05-25,4.3501,30.2502,76.3087,129.0088,KO
2309,Motor,2020-12-07,2.6104,62.0201,44.4836,596.4077,KO
5092,Fuselaje,2021-11-02,2.5589,129.5395,43.9821,135.3371,OK
5252,Alas,2019-05-07,2.1785,135.2252,,470.0303,OK
6540,Nuevo_2,2022-01-13,4.8265,298.5959955133426,74.2108,986.5383,OK
5451,Avionica,2020-10-10,3.4456,-43.2625,64.0732,860.7513,KO
523,Motor,2022-07-26,2.3476,-0.4215,71.7165,945.1615,Nuevo_2
3868,Nuevo_2,2018-09-21,1.076,-17.5082,29.956,300.9172,Nuevo_2
2317,Motor,2021-10-21,2.6646,13.854,57.4601,101.1456,Nuevo_2
5525,Avionica,2020-03-21,4.0497,128.3537,73.2229,347.9659,KO
5478,Alas,2020-07-18,4.9921,11.3699,83.8107,570.6465,Nuevo_3
1243,Alas,2018-04-06,4.0691,-0.3552,83.9221,637.2463,Nuevo_1
6432,Motor,2022-08-05,2.3435,88.3236,47.877,961.5687,Nuevo_2
1032,Fuselaje,2019-05-21,4.4964,70.5503,81.4962,187.1801,Nuevo_4
5858,Alas,2021-12-08,1.107,81.5634,54.8053,984.9188,OK
277,Motor,2022-08-07,4.1523,27.8617,167.283,968.8203,OK
7221,Nuevo_4,2022-02-13,1.7032,20.8208,,222.1457,OK
665,Alas,2022-11-10,3.5897,0.6274,56.4431,569.5726,KO
3327,Alas,2019-10-12,1.3495,74.2699,28.5807,855.7834,OK
3291,Alas,2018-03-26,4.1242,-42.7845,,706.4677,OK
5436,Fuselaje,2021-01-27,3.0647,135.5711,50.7426,546.5639,KO
3562,Fuselaje,2021-05-20,3.9541,47.5616,53.5648,406.2754,KO
644,Nuevo_2,2022-08-15,4.7669,-27.9383,94.0133,833.9059,OK
5716,Nuevo_1,2018-12-24,4.9436,1.7443,94.8615,482.825,OK
772,Motor,2022-03-08,4.6181,60.6622,91.4582,330.6797,Nuevo_2
653,Motor,2018-05-04,3.5428,58.6619,73.6262,284.8317,Nuevo_3
5604,Alas,2018-12-16,4.9879,57.7395,75.8645,655.2867,Nuevo_4
7286,Nuevo_2,2019-03-02,,,32.4607,434.6818,OK
33,Alas,2018-11-26,1.098,135.0234,29.477,591.865,KO
1969,Fuselaje,2018-06-24,3.9642,-4.0393,66.0286,515.4752,Nuevo_2
6279,Nuevo_4,2021-03-07,2.9045,-0.8925,70.0886,527.6527,Nuevo_2
2183,,2020-11-23,1.9794,74.8329,44.3829,665.3135,KO
1456,Fuselaje,2022-09-22,1.7678,48.0439,44.9292,703.291,OK
2550,Alas,2019-11-26,4.8074,-28.1165,73.7032,209.6643,OK
5288,Nuevo_3,2021-09-13,2.3165,17.3936,48.6339,125.3852,Nuevo_1
785,Motor,2018-05-31,3.003,-43.0276,49.8201,703.0624,OK
5269,Fuselaje,2021-09-05,1.0372,100.2775,26.2093,124.519,KO
2334,Fuselaje,2018-10-25,3.7268,94.5271,66.9261,860.1636,Nuevo_1
3039,Avionica,2018-02-06,1.5839,85.6097,,837.8086,KO
6525,Nuevo_3,2020-02-15,2.5574,69.2971,54.2119,820.2524,KO
3301,Fuselaje,2020-06-20,2.311,-17.9891,60.9665,684.0313,Nuevo_4
3252,Alas,2019-10-08,2.8594,137.4211,63.617,879.1157,KO
5934,Avionica,2020-05-29,3.7719,45.4253,72.2158,767.7656,KO
823,Alas,2022-10-26,2.0188,92.3922,47.992,913.5411,Nuevo_3
4626,Avionica,2021-03-01,2.4689,4.1177,53.0228,248.3698,OK
3747,Alas,2019-11-23,3.7304,39.6693,80.2548,836.823,OK
4418,Fuselaje,2022-01-11,1.2495,306.0950512333942,50.746,700.5564,KO
7175,Nuevo_3,2021-04-29,3.6311,91.2383,73.8836,945.48,Nuevo_3
5814,Nuevo_4,2020-07-12,,,80.2511,875.737,Nuevo_3
3471,Nuevo_4,2019-03-03,4.9044,95.1541,74.0925,775.1076,Nuevo_3
3155,Alas,2018-07-28,2.504,109.5097,56.3258,811.1282,OK
3803,Alas,2019-11-08,1.234,148.2794,63.8734,806.6369,OK
5902,Alas,2020-12-28,4.6709,95.4176,88.7696,911.7121,OK
867,,2019-12-19,1.4343,136.1372,35.8605,680.3609,KO
2206,Avionica,2020-12-03,4.1925,-12.543,65.6542,651.1239,Nuevo_3
7004,Motor,2018-11-20,2.3567,118.62,38.3463,683.2814,KO
6212,Avionica,2018-02-21,1.0824,,31.0327,811.7421,KO
2349,Motor,2018-01-10,1.2353,-38.8266,19.9213,221.9084,OK
1598,Avionica,2019-05-20,3.0266,-43.3547,58.3248,512.4627,KO
2566,Avionica,2019-06-21,3.6937,138.3839,69.0049,466.1217,OK
3864,Alas,2020-02-29,4.7697,-9.4753,69.7164,409.9391,KO
7235,,2018-01-15,3.5041,99.4053,66.1612,747.6236,KO
4241,Motor,2020-10-26,2.0874,65.2622,67.2285,146.2228,KO
6418,Motor,2020-07-24,3.7848,104.19,75.3346,784.9051,OK
3491,Avionica,2018-06-11,3.2977,70.5387,78.3711,527.9138,KO
3489,Fuselaje,2020-04-03,1.8964,39.9143,47.7611,700.2508,OK
2033,Avionica,2018-10-18,3.5638,69.4765,46.3081,672.7578,Nuevo_3
4345,Fuselaje,2020-04-15,4.8201,125.7048,61.8019,123.2637,OK
5294,Nuevo_1,2021-09-10,1.9064,105.5925,51.1825,491.975,Nuevo_4
761,Nuevo_4,2021-03-09,4.8426,41.7892,94.8564,196.5103,Nuevo_1
2783,Fuselaje,2018-09-20,4.5487,,88.7735,819.5367,Nuevo_5
7144,Nuevo_1,2018-09-21,3.7744,104.4462,57.0059,970.4019,KO
236,Motor,2021-10-08,2.116,46.2688,70.5677,949.1703,Nuevo_1
6656,Alas,2021-04-30,3.0262,33.2646,50.4237,430.2138,KO
5862,Nuevo_5,2020-03-08,3.7675,-42.2431,66.3892,736.4165,KO
3103,,2020-01-12,3.6613,32.0054,73.4501,458.1652,KO
5044,Alas,2018-07-30,1.98,2.2634,63.4539,428.3276,KO
4486,,2022-01-29,2.7826,82.5225,48.0888,975.8752,Nuevo_2
5954,Nuevo_2,2019-11-23,1.6997,9.5455,39.0419,581.9157,OK
655,Motor,2021-07-15,3.8647,25.347,82.9657,801.4863,Nuevo_5
6423,,2019-06-06,1.8974,59.4531,65.0005,843.541,KO
6530,Avionica,2022-06-19,4.6397,-25.5323,69.6471,916.5107,OK
3281,Fuselaje,2022-07-12,4.8128,298.97879462365034,75.78,870.6047,Nuevo_4
5213,Motor,2018-06-03,4.7161,,64.8863,142.9321,Nuevo_1
3394,Avionica,2022-04-20,2.7279,-46.4699,58.4684,971.5474,KO
1966,Avionica,2022-05-08,2.7883,144.6716,77.6201,747.9742,KO
300,Nuevo_1,2018-12-18,1.3008,118.1707,27.3313,422.1648,OK
7443,Fuselaje,2020-11-25,2.2987,18.9359,71.0585,479.5662,OK
2685,Alas,2018-01-03,4.323,126.4883,60.5532,614.0026,OK
2765,Motor,2021-03-27,2.8774,37.1906,44.1222,296.8868,KO
4150,Alas,2022-03-30,4.9272,8.6216,92.2498,109.1331,OK
7457,Fuselaje,2020-03-19,2.4458,-39.0259,52.9554,118.0683,OK
3839,Alas,2018-11-18,1.9429,48.5236,62.6503,715.7893,KO
7390,Fuselaje,2021-01-24,2.9142,14.2601,61.2899,122.8927,KO
3758,Avionica,2018-04-14,2.5348,55.7247,36.2875,311.4592,KO
4511,Motor,2022-02-14,2.9902,134.7521,167.283,542.4565,Nuevo_2
3313,Alas,2022-02-14,3.5697,-31.2853,43.702,729.5064,OK
7313,Motor,2021-10-29,20.690520885488162,92.5711,76.3121,466.4664,KO
1982,Fuselaje,2018-01-28,1.1803,80.0629,36.2195,739.8651,Nuevo_3
4004,Nuevo_1,2021-08-10,1.4464,36.4756,48.231,707.4641,Nuevo_5
4112,Avionica,2021-01-01,1.5451,146.9151,49.8125,801.1639,Nuevo_4
1739,Fuselaje,2018-06-01,2.8894,14.2273,47.4759,241.2579,KO
4287,Avionica,2022-08-05,1.92,112.5412,50.9243,877.7993,KO
7105,Motor,2022-05-05,3.4045,55.8166,,342.8707,KO
2486,Avionica,2021-08-06,2.9459,-22.8098,56.9063,130.7069,OK
7237,Motor,2018-09-23,3.8862,86.6793,85.084,744.9521,KO
3002,Avionica,2019-09-08,2.7001,135.1784,48.8889,293.8972,Nuevo_2
390,Fuselaje,2018-12-30,4.5015,-38.431,88.2898,389.5465,OK
1097,Alas,2019-03-01,3.219,103.4114,54.8322,339.759,KO
7124,Motor,2022-02-18,4.6413,114.777,71.7802,361.0748,OK
7392,Fuselaje,2018-02-27,,,51.8599,504.743,Nuevo_5
6627,Avionica,2019-03-15,1.0369,45.2932,30.2034,904.5196,KO
1194,Fuselaje,2022-12-07,1.7394,,,983.997,OK
2613,Fuselaje,2022-01-27,3.0103,14.0072,72.0227,384.61,OK
6888,Fuselaje,2020-11-05,4.3536,95.0125,68.0306,130.7233,OK
231,Fuselaje,2018-10-21,4.0731,16.1603,71.8362,287.3348,KO
7229,Avionica,2020-01-09,1.0682,,52.3146,554.5511,OK
4898,Motor,2020-11-05,1.4064,-2.2708,49.7647,811.3504,Nuevo_1
5999,Nuevo_4,2020-03-14,2.0545,,43.6028,207.1536,OK
4480,Nuevo_4,2022-09-19,3.426,26.3785,,826.9731,OK
3691,Avionica,2022-12-28,2.9781,71.9365,167.283,569.2542,KO
2866,Nuevo_3,2018-01-21,4.3353,88.4054,76.3752,847.9835,Nuevo_5
4364,Alas,2019-02-03,4.0069,119.2836,77.6436,151.0665,KO
414,Alas,2018-10-01,4.5258,26.6345,84.1617,840.5587,Nuevo_4
6959,Alas,2021-04-26,4.706,131.1238,78.7436,822.5604,KO
2917,Nuevo_2,2020-11-04,2.3536,113.2873,45.9291,211.1103,OK
6631,Nuevo_1,2021-07-08,2.9535,,50.768,364.3304,OK
704,Avionica,2020-05-21,4.5646,33.86,,951.9031,KO
4431,Avionica,2021-04-06,1.803,-8.1565,66.9933,992.5219,KO
1755,Fuselaje,2018-05-31,3.1897,107.4247,53.5751,487.6998,OK
6228,Avionica,2021-02-04,4.5067,111.9921,68.2004,341.706,Nuevo_2
6150,Fuselaje,2021-02-19,2.5824,17.5086,46.0598,508.6379,KO
4262,,2022-09-30,4.6349,9.6748,78.5911,239.5671,Nuevo_2
7317,,2021-01-04,4.1664,,83.7624,353.1454,Nuevo_5
1457,Alas,2021-06-15,3.9503,9.9973,77.76,943.5951,Nuevo_2
3455,Motor,2020-05-12,3.8148,81.6085,51.4082,255.1788,OK
4073,Motor,2019-11-05,4.2752,128.1399,72.3766,778.6419,KO
6478,Alas,2018-12-06,2.5067,35.6611,48.621,929.0529,OK
1465,Fuselaje,2022-03-10,2.909,99.3798,64.3138,532.1184,Nuevo_3
736,Alas,2019-09-16,3.3375,19.804,61.2593,376.7218,KO
3851,Alas,2022-08-10,3.6852,45.7947,57.7382,185.695,KO
3826,Fuselaje,2019-06-20,3.6121,97.6214,63.682,381.1598,OK
5149,Avionica,2018-02-10,1.1244,48.1139,18.7745,591.6339,KO
5820,Fuselaje,2020-12-05,1.0041,57.6271,36.0136,187.7634,Nuevo_2
5283,Nuevo_2,2022-09-26,4.3879,2.5516,73.629,743.6081,OK
1482,Fuselaje,2018-08-03,1.4327,-36.5185,41.0626,586.0385,Nuevo_2
4592,Alas,2021-05-27,3.3713,137.8523,45.2946,511.8715,KO
5162,Alas,2018-01-06,2.4134,26.219,,368.1384,KO
2530,Fuselaje,2020-05-30,1.7201,145.1273,28.5085,882.7872,KO
5982,Nuevo_1,2022-06-09,3.1436,74.4527,57.8213,838.454,KO
2899,Alas,2020-03-01,4.695,-40.4213,73.7055,862.3723,Nuevo_5
2728,Fuselaje,Nuevo_4,2.2684,96.4097,50.7985,659.5973,OK
1804,Motor,2020-10-10,2.0729,75.9141,62.4838,451.882,KO
5698,Alas,2018-09-05,1.2018,95.9061,48.369,805.3394,Nuevo_4
4638,Avionica,2019-03-09,4.4476,0.8816,57.3045,645.3466,OK
1068,Nuevo_3,2018-05-10,2.8036,,59.9089,881.224,KO
6545,Fuselaje,2022-11-30,,,59.0073,384.7708,Nuevo_5
341,Alas,2019-09-20,3.0516,89.8442,58.1158,591.7897,KO
6884,Avionica,2022-09-06,4.0559,-49.9229,66.017,206.9139,Nuevo_2
6761,Avionica,2018-06-21,,,17.9736,171.7419,KO
5514,Alas,2018-11-14,3.3093,147.7679,67.5542,536.1599,OK
4879,Nuevo_5,2018-01-05,1.3263,120.1227,49.0737,115.5207,KO
7306,Avionica,2021-12-16,2.7801,,69.2305,766.9703,KO
3598,Alas,2022-12-02,2.4972,45.9426,58.9335,108.0747,Nuevo_4
5130,,2018-10-05,3.1033,8.0116,68.8826,281.3997,KO
5194,Fuselaje,2018-07-11,4.5411,139.1079,,807.9654,KO
1897,Fuselaje,2019-02-13,4.1164,36.7356,77.7831,161.1226,OK
1640,Motor,2021-04-07,3.2641,139.1102,57.1991,244.9057,KO
4712,Avionica,2021-01-09,4.5707,105.9705,95.6294,636.8492,Nuevo_3
5263,Alas,2022-03-27,4.9367,-19.1005,167.283,951.644,OK
705,Alas,2019-01-16,3.175,-7.1254,,632.0689,Nuevo_4
5991,Alas,2021-11-19,4.5711,-19.2029,82.1338,656.2227,KO
4030,Nuevo_5,2021-07-02,4.8261,140.8717,72.0659,297.799,Nuevo_3
3363,Motor,2018-10-01,4.0395,,84.6996,947.7664,OK
2835,Motor,2021-02-15,2.8622,117.6975,58.5385,883.4225,OK
1414,Avionica,2019-07-02,3.2684,,62.5679,616.665,OK
4968,Nuevo_1,2021-01-29,3.3885,-5.9988,61.4428,954.3804,OK
1199,Motor,2020-08-04,2.1396,138.8092,55.3979,780.1665,OK
208,Nuevo_4,2020-02-14,3.2034,74.3305,48.961,131.0916,KO
5230,Fuselaje,2021-08-04,2.8775,0.4646,66.1153,456.6234,KO
2669,Fuselaje,2020-11-28,2.7107,149.1456,60.5776,873.1938,OK
6316,Alas,2020-05-17,4.4547,66.9585,89.4462,130.8593,KO
4191,Nuevo_3,2021-04-13,4.3355,,74.8391,568.6046,KO
628,Avionica,2021-11-03,,,42.4648,208.0456,KO
5356,Nuevo_1,2020-07-30,2.3654,-10.219,55.4374,531.4317,OK
4079,Fuselaje,2021-03-30,1.6044,138.0796,42.842,555.8572,Nuevo_2
4024,Avionica,2021-07-07,1.3275,59.4488,46.3066,435.3547,KO
2906,Alas,2022-09-21,2.9561,22.0813,68.4938,289.0901,Nuevo_4
1893,,2019-07-27,1.9852,-15.1822,54.0354,206.9633,KO
3058,Nuevo_5,2019-08-09,3.3127,-6.5873,72.1266,364.2559,KO
5748,Avionica,2021-12-19,3.918,-37.9091,62.2632,783.53,Nuevo_2
6469,Motor,2019-01-29,2.3662,8.1085,53.9716,716.8644,OK
252,Fuselaje,2020-07-07,1.7865,72.8183,53.423,759.8117,OK
2287,Nuevo_2,2021-07-31,3.3119,31.163,67.4657,825.3595,KO
2673,Motor,2020-04-11,1.0575,33.6583,39.7797,287.2391,Nuevo_5
7333,Avionica,2018-05-23,,,94.6206,814.3858,KO
5405,Motor,2018-10-06,3.1652,-3.8353,63.7641,142.2571,Nuevo_1
863,Motor,2022-07-31,3.2493,-0.0888,55.0532,624.5782,Nuevo_4
6637,Motor,2018-07-20,4.0143,,77.4986,337.0072,KO
5062,Alas,2019-09-30,2.5086,67.9479,64.3534,173.7283,OK
4395,Avionica,2022-02-22,4.2439,79.1275,79.0692,823.373,KO
4996,Alas,2018-08-13,1.3056,,38.7786,720.0156,OK
1805,Alas,2019-08-21,2.6002,30.6969,45.9015,337.55,OK
7183,Motor,2021-12-01,4.8957,-3.5071,78.8072,276.965,OK
2601,Fuselaje,2022-12-29,3.801,128.823,62.3589,362.8561,OK
3050,Fuselaje,2022-11-03,4.1777,-27.8529,84.6721,662.0234,OK
6413,Nuevo_2,2018-03-05,2.9811,-21.2613,,111.6792,KO
320,Alas,2021-04-06,2.4472,-29.8501,47.013,278.0095,OK
5845,Fuselaje,2020-06-27,2.4441,56.41,74.8103,842.7602,KO
235,Motor,2020-07-23,3.7681,115.7428,66.8091,119.8872,OK
4027,,2019-07-10,1.7979,-46.4228,39.5033,859.0079,OK
4015,Avionica,2019-05-17,2.0948,43.6973,61.2273,521.1936,Nuevo_1
6165,Nuevo_4,2021-06-25,4.866,36.018,80.7146,637.5459,OK
3182,Avionica,2021-02-16,1.8206,62.2585,34.7573,875.2829,Nuevo_3
4765,Motor,2020-12-22,4.4784,-28.5246,65.1265,504.5227,KO
4871,Motor,2018-09-05,4.9603,-38.0848,73.2886,658.3704,OK
6486,Avionica,2018-05-07,3.3019,43.6874,44.3599,154.0139,KO
836,Alas,2020-08-15,4.682,-27.9406,65.5411,507.0127,Nuevo_4
1019,Avionica,2019-09-16,2.2145,116.5917,,299.6443,OK
5081,Avionica,2021-12-12,3.9104,,80.0895,742.2576,OK
6777,Motor,2019-10-30,1.4536,135.8006,41.41,972.8734,Nuevo_1
45,Avionica,2022-04-30,4.0853,50.7053,69.0883,378.8298,OK
7291,Alas,2021-02-16,4.518,2.3117,78.8192,974.2125,KO
5475,Motor,2019-02-14,1.2166,91.2882,22.0547,904.903,OK
6682,Fuselaje,2021-12-05,3.6158,-12.5411,67.7384,338.3764,OK
5700,Nuevo_4,2018-09-13,1.7527,67.8947,71.1216,686.4312,Nuevo_3
963,Motor,2019-05-02,2.0806,-48.2186,,214.8312,KO
1695,Nuevo_4,2021-09-21,3.4732,88.7779,63.3348,892.4228,OK
4897,Motor,2022-05-23,2.5752,99.0507,38.8135,495.8307,Nuevo_2
2979,Nuevo_3,2020-12-01,3.1048,-45.6761,71.1542,247.1105,OK
4621,Alas,2018-07-17,1.0939,102.8458,34.4952,856.5122,OK
2404,,2021-05-04,3.1872,125.1027,55.9921,312.2722,Nuevo_1
1827,Avionica,2019-01-28,4.8738,103.1897,73.0379,542.6552,OK
4326,Nuevo_5,2019-10-16,3.703,20.8244,70.3101,994.171,Nuevo_2
2748,Motor,2019-04-10,1.3348,44.9253,47.9589,533.7681,Nuevo_2
179,Avionica,2019-09-06,2.7915,9.976,68.3152,322.8849,OK
347,Avionica,2022-11-07,2.8112,-7.1715,50.746,864.2636,KO
3936,Motor,2018-03-24,4.5187,42.1369,59.6578,382.794,Nuevo_4
7082,Avionica,2018-09-01,1.8785,0.4525,55.4983,456.5473,KO
6707,Avionica,2018-03-28,3.0353,,65.4624,451.1118,OK
3983,Fuselaje,2021-02-03,4.1938,114.9994,79.1292,398.8732,OK
3245,Nuevo_1,2019-10-13,4.7497,,83.5342,486.4352,KO
3219,Nuevo_1,2019-11-29,4.4919,94.8725,68.5091,595.0706,KO
5156,Alas,2020-12-29,1.5017,-34.6519,54.5715,692.7673,Nuevo_3
6379,Avionica,2021-10-09,1.4442,22.1532,46.0357,775.3593,KO
4116,Motor,2020-02-09,2.2997,5.8234,39.6672,363.0022,KO
2518,Fuselaje,2021-02-24,2.3054,-18.6516,42.0555,949.0858,Nuevo_3
1366,,2018-04-25,1.3181,136.1335,36.2086,693.4399,OK
6999,Avionica,2021-12-30,2.6923,56.0214,54.8916,691.9178,OK
5253,Motor,2020-04-23,4.1276,119.3814,,502.9039,KO
5617,Motor,2020-08-24,3.3137,141.3193,64.1711,229.7247,KO
1033,Avionica,2019-03-28,2.5462,104.7967,45.9128,680.5254,KO
3212,,2020-03-13,2.856,,56.5674,424.713,OK
6024,Avionica,2021-11-18,1.0744,82.8306,38.5011,533.8665,Nuevo_5
6362,Fuselaje,2021-04-18,2.2634,93.3097,59.4652,685.3028,KO
4785,Avionica,2018-12-11,1.9027,30.39,64.8747,297.5222,Nuevo_3
3611,Motor,2021-10-22,3.1198,6.2924,53.0898,133.7226,Nuevo_4
2896,Fuselaje,2022-02-06,2.1666,41.1693,,406.5771,KO
5861,Motor,2019-12-24,1.8052,-13.9833,50.8987,155.333,Nuevo_2
2455,Nuevo_5,2019-01-01,1.4906,74.7211,32.155,392.4082,OK
2362,Motor,2020-09-17,1.9281,57.7296,40.687,771.8658,OK
3612,Fuselaje,2022-10-18,1.8666,70.6045,55.8971,411.6915,Nuevo_1
3321,Motor,2020-09-28,,,70.3099,327.6773,OK
5316,Nuevo_2,2021-11-02,4.9355,26.6635,91.6339,235.2076,KO
4235,Fuselaje,2018-08-11,1.0897,38.7161,52.9301,933.7555,OK
2953,Alas,2020-07-10,1.3533,101.5715,43.5439,478.5869,Nuevo_5
5023,Avionica,2020-07-12,1.6988,-22.2733,53.5608,758.8719,Nuevo_1
6411,Alas,2022-06-20,3.8296,-24.9894,74.182,513.1575,Nuevo_2
2135,Fuselaje,2022-01-16,3.0417,16.694,56.587,800.9214,OK
840,Alas,2022-01-16,1.4285,-14.481,60.7669,220.1966,KO
4338,Fuselaje,2022-10-24,3.6364,-21.1944,57.0105,554.8024,KO
362,Nuevo_4,2019-04-17,3.7918,,54.9971,729.2447,Nuevo_3
5237,Nuevo_4,2019-02-22,4.0367,-36.4933,55.0492,804.2243,KO
1121,Fuselaje,2018-06-20,3.3619,127.969,62.1322,541.7658,KO
620,Motor,2022-10-04,2.1089,6.4278,59.9518,277.4342,KO
3259,Avionica,2020-12-26,2.2243,36.7465,62.8991,322.502,Nuevo_2
3467,Nuevo_3,2022-07-30,1.2883,-5.5207,38.0447,754.6739,KO
995,Avionica,2018-06-03,3.5569,,67.3052,122.9194,Nuevo_5
7387,Motor,2020-09-09,2.7371,62.5825,49.2065,359.3962,Nuevo_2
5467,Avionica,2019-02-09,,,69.3082,817.5305,Nuevo_1
1426,Motor,2019-12-25,4.0527,54.7502,54.5609,849.5152,Nuevo_2
6005,Avionica,2021-05-06,1.4663,19.5541,46.6954,680.2859,Nuevo_3
3985,Nuevo_3,2018-10-31,3.324,,61.7418,576.8739,Nuevo_4
7173,Fuselaje,2022-06-11,2.0755,110.3069,,735.0922,Nuevo_4
6199,Motor,2019-06-05,4.6737,127.5875,71.3954,689.0199,Nuevo_3
4477,,2021-12-20,,,70.6391,201.6777,OK
6565,Motor,2018-10-13,,,75.5502,271.5246,KO
5904,Motor,2022-01-12,2.8267,95.1685,77.6891,788.5297,Nuevo_3
7471,Avionica,2021-12-03,1.776,33.1382,43.8712,369.2395,KO
7064,Alas,2020-06-28,3.9095,23.4593,74.6959,548.2793,Nuevo_2
5476,Alas,2021-01-24,1.5834,604.4990127179194,61.5603,891.0639,Nuevo_3
483,Alas,2022-11-04,1.9774,64.5732,,465.9175,OK
3406,Motor,2018-07-29,4.679,-12.2991,75.0851,274.9929,OK
51,Motor,2022-01-30,2.7049,-1.5859,53.0262,850.6716,OK
4676,Avionica,2020-07-27,2.4893,27.5736,59.4668,268.9144,KO
697,Nuevo_4,2022-09-11,3.7389,92.6472,57.3996,737.997,OK
4471,Motor,2022-04-09,,,44.2389,780.1641,Nuevo_2
5634,Nuevo_3,2020-06-15,4.251,140.0808,65.4588,302.8957,OK
7416,Motor,2018-10-31,1.4711,-44.9142,41.4843,798.8675,KO
1646,Avionica,2019-08-04,2.7665,-3.6374,54.528,755.3956,Nuevo_5
616,Nuevo_5,2018-04-23,1.4718,89.46,47.3315,643.6978,Nuevo_2
5339,Motor,2018-04-06,2.5506,-14.8658,61.2049,287.6653,OK
2753,Nuevo_3,2020-01-19,4.8096,,64.2497,528.6509,Nuevo_3
371,Nuevo_1,2021-11-05,2.6275,117.2293,33.7109,437.767,KO
1722,Fuselaje,2022-10-15,2.9288,95.9927,61.1606,898.0293,Nuevo_3
5557,Avionica,2022-05-15,4.2814,109.6663,76.8089,665.2764,Nuevo_2
6033,Fuselaje,2021-07-25,2.2603,131.4966,62.6129,332.4067,KO
5368,Nuevo_1,2019-07-18,2.3793,-19.1501,38.3287,286.0249,Nuevo_4
2683,Alas,2019-08-11,4.241,-44.9109,66.1829,574.6834,KO
691,Fuselaje,2022-11-28,3.1287,126.0225,51.0241,309.8625,Nuevo_5
3184,Motor,2019-08-23,4.1679,-33.7799,167.283,831.6601,OK
5866,Alas,2019-10-24,4.6135,100.9133,78.5874,425.9611,Nuevo_2
6801,Motor,2021-02-28,7.627088494420951,66.8707,48.2802,322.1372,Nuevo_4
4424,Nuevo_3,2018-01-08,4.6613,11.1666,74.917,690.1197,KO
6268,Nuevo_4,2019-08-02,4.1064,,87.2784,264.8698,Nuevo_3
2198,Motor,2020-10-30,1.8981,110.6614,40.7533,925.4902,OK
1167,Nuevo_4,2018-11-28,3.2738,84.1615,84.5276,407.8639,KO
1823,Alas,2018-09-24,2.5995,7.3319,46.5275,813.5533,KO
6520,Nuevo_1,2018-07-17,3.1261,-14.6785,45.0894,457.9859,Nuevo_4
2107,Motor,2018-10-18,2.9796,86.9849,72.5741,979.5207,OK
3819,Fuselaje,2018-01-20,2.6607,52.8334,65.097,604.83,Nuevo_1
3348,Fuselaje,2019-01-11,2.4267,-39.9528,57.7532,901.0746,Nuevo_3
2611,Alas,2022-03-25,1.6993,29.0629,,203.629,OK
6219,Fuselaje,2020-05-06,2.2419,-47.1408,65.4468,243.1815,OK
7077,Alas,2019-09-15,2.6648,65.3875,69.6795,761.5839,KO
3325,Nuevo_5,2019-05-11,1.5287,-9.8373,45.0325,534.9175,KO
6011,Fuselaje,2022-04-17,2.3672,-45.2142,62.6684,168.1549,Nuevo_1
6090,Nuevo_3,2018-07-12,1.1441,82.9597,37.1713,815.2025,KO
714,Alas,2022-02-21,1.2405,77.1473,,946.5856,KO
